record_id,precipitation_type
209636,None
211661,None
209376,Rain
209675,None
209397,Rain
207504,None
207619,None
207984,None
209262,None
208689,None
202819,None
207945,None
210805,None
208966,None
205857,Rain
207340,None
209634,None
213946,None
206263,None
209711,None
209510,None
214129,None
210650,None
212055,None
211828,None
210209,None
207946,None
211071,None
207876,None
210937,Fog
203232,Fog
204558,None
205545,None
207080,None
201096,None
210874,None
206549,None
208343,None
209127,Rain
210729,None
207206,None
212245,None
204931,None
208659,None
204935,None
206221,None
207788,None
206824,None
210687,None
206807,None
210688,None
210436,None
210384,None
207967,None
215533,None
211630,None
210208,None
214245,None
205722,Rain
205227,None
209882,None
208583,None
210961,None
209915,None
211761,Fog
210862,None
209941,None
212131,None
209964,None
210861,None
207428,None
208851,None
203203,None
211262,None
206080,None
206688,None
205175,None
208041,None
212693,None
239874,None
213723,None
208052,None
209331,None
206294,None
211825,None
211977,None
207449,Rain
208256,None
206905,None
208291,None
207828,None
210791,None
209236,None
208202,None
207834,None
209840,None
209737,None
206026,None
208412,None
209691,None
212078,None
206750,None
205433,None
210323,None
211895,Rain
209823,None
209077,None
211948,None
211896,None
211640,None
202629,None
210263,None
207135,None
211182,None
212107,None
203277,None
5958,None
210499,None
206415,Fog
209464,None
211255,None
210204,None
212269,None
211293,None
209291,None
206433,Rain
208432,None
209867,None
208452,None
209388,None
209181,None
208177,None
208686,Fog
201658,None
208017,None
205195,None
210191,Rain
213712,None
205676,None
208217,None
212191,None
210435,None
203681,None
206428,None
212209,None
211458,None
206573,None
200074,None
7239,None
7237,None
209673,Rain
207858,None
206669,Rain
205602,None
208294,None
212360,None
210160,None
210288,None
210412,None
210196,None
208874,None
208132,None
209313,None
202722,None
208911,None
213618,None
210895,None
206866,None
213520,None
204271,Rain
213457,None
214309,None
206121,None
213672,None
212273,Rain
212314,None
208992,None
214453,None
210469,None
209104,None
206800,None
215146,None
209903,None
207418,None
207270,None
207107,None
206668,None
207108,None
213957,None
210969,None
209230,None
203978,None
205147,None
203678,None
211798,None
205146,None
212484,None
211504,None
211617,None
209429,None
209131,None
206825,None
211412,None
212895,None
209901,None
205852,Fog
215771,Fog
212464,None
213424,None
213197,None
208803,None
209105,None
211093,None
208962,None
208963,None
210607,None
205297,None
205059,None
211839,None
215284,None
211973,None
212391,None
209534,None
214153,None
207871,None
210561,None
209458,None
209434,None
211647,None
206686,None
207555,None
206140,Rain
206911,None
204920,Rain
203727,None
204513,Rain
209100,None
213740,None
213465,None
211579,None
211942,None
211475,None
213152,None
210301,None
213446,None
208766,None
208612,None
211650,None
209423,None
207528,None
210416,None
208788,None
211216,None
216141,Fog
207689,None
208627,None
207557,None
212358,None
209025,None
209517,None
201438,None
209520,None
209042,None
208046,None
205309,None
203436,None
213083,None
214345,None
210683,None
207046,None
215147,None
213562,None
208308,None
203642,None
214566,None
212149,None
207371,None
211785,None
215379,None
211046,None
208204,None
212943,None
207171,None
209880,None
216798,None
212643,None
209114,None
207394,None
208960,None
207185,None
208946,Rain
209461,None
209637,None
212329,None
211451,Rain
209864,None
212921,None
209344,None
215561,None
216997,None
214623,None
211265,None
209958,None
210494,None
209644,None
212068,None
213312,None
207789,None
209040,None
208674,None
214403,None
214192,None
210395,None
208015,None
209827,None
210396,None
210210,None
213316,None
210434,None
208888,None
209936,None
211552,None
203417,None
215263,None
212250,None
211392,None
214124,None
212104,None
209272,None
210147,None
209907,None
210498,None
207170,None
206847,None
212090,None
210731,None
212587,None
210825,None
211485,None
204822,None
209233,None
206601,None
209865,None
206456,None
205685,None
209224,None
219033,None
210590,None
218440,None
207571,None
207925,None
205348,None
209586,None
208536,None
211430,None
214969,None
209987,None
215528,None
213423,None
209306,None
216310,None
214013,None
6265,None
210409,None
211141,None
209500,None
205250,None
214100,None
214101,None
208399,None
217520,None
213469,None
208390,None
203043,None
208342,None
212052,None
207745,None
210426,None
7032,None
209832,None
204027,None
212546,Rain
215898,None
207513,None
215092,None
212450,None
214558,None
211605,None
210106,None
215649,None
212222,None
215650,None
211158,None
208357,Fog
213651,None
209062,None
208356,None
211598,None
214521,None
208884,None
203090,None
209075,None
212630,Fog
207427,None
211044,None
205683,None
211744,None
212293,None
209427,None
212549,None
214880,None
216714,None
211496,None
212276,None
210670,Rain
211797,None
217100,None
213453,None
204542,None
207961,None
210669,None
211439,None
209031,None
207307,None
209508,None
209554,None
214307,None
208507,None
206339,None
208952,None
215638,None
210718,None
210717,None
208171,None
211013,None
7045,None
211348,None
207676,None
206056,None
211968,None
212547,None
212089,None
212727,None
211254,None
212911,None
207747,None
214210,None
211169,None
205273,None
211296,None
209479,None
214166,None
207638,None
210474,Rain
210243,None
211920,None
208203,None
209004,None
205983,None
212930,None
215647,Fog
206990,None
210647,None
209853,None
7051,None
210858,None
213801,None
210467,None
209274,None
207739,None
210362,None
213021,None
203732,None
214087,None
211360,None
210496,None
209163,Fog
209003,None
209244,None
208837,None
215519,None
211288,None
213061,None
209807,None
212318,None
217002,None
214409,None
206936,None
212198,None
213825,None
216293,None
211777,None
211055,None
211510,None
213070,None
212791,None
210712,None
209153,None
216050,None
211534,None
210131,None
210222,None
209308,None
212700,None
214576,None
212261,None
211090,None
203089,None
214241,None
210843,None
212378,None
215809,None
209501,None
215230,Rain
211511,None
214715,None
209002,None
216964,Fog
211943,Fog
214454,None
215125,None
214752,None
217654,Rain
208200,None
214021,Rain
212890,None
213209,None
208843,None
209574,None
211769,None
211750,Rain
206390,None
209629,None
208649,None
211199,None
210074,None
208688,None
215108,None
208931,None
213574,None
215418,None
217596,None
218773,None
214038,None
218357,None
211954,Snow
209794,None
212199,None
217132,None
210341,None
209537,None
212440,Fog
211036,None
211037,Rain
210584,None
209472,Snow
211367,None
212002,None
213051,Snow
210787,None
211622,None
210863,None
220863,None
213114,None
211417,None
212741,None
207574,None
214053,Fog
210190,None
213966,None
212061,None
206814,None
203856,None
213994,Rain
212775,None
212521,None
214780,None
213205,None
215949,None
211221,Rain
211284,None
210842,None
210442,None
211855,None
6633,None
212423,None
214468,Rain
211997,None
210373,None
212629,None
208537,None
213721,None
209097,Fog
211716,None
208873,None
214072,None
212446,Rain
213006,None
211748,None
209806,None
210219,None
210580,None
210220,None
213978,None
211831,None
212195,None
211649,None
213883,None
219578,Rain
213450,None
215351,None
215214,None
214236,None
212424,None
215094,Rain
211989,Rain
211126,None
210535,None
210824,None
210551,None
217364,None
212298,None
213295,None
210082,None
214800,None
217796,None
210827,None
205077,Rain
210826,None
211135,None
206008,None
211908,None
213234,None
212613,None
211909,None
212228,None
214644,None
209409,None
209938,None
210150,None
215143,None
209310,None
212747,None
212777,None
211678,None
214778,None
6816,Rain
215642,None
215472,None
214669,None
211049,None
212952,None
209627,None
208405,None
211145,None
5544,None
214694,None
208155,None
205752,None
215954,None
209721,None
206333,None
210963,None
213660,None
206164,None
208590,None
212186,None
213299,None
210918,None
218404,None
220968,None
209974,None
213965,None
211690,None
212927,None
214295,None
216466,None
213081,None
212575,None
211098,None
212180,None
211045,None
214211,None
213130,None
209176,None
210245,None
213115,None
213368,None
209588,None
214228,None
207047,None
208749,None
211996,None
205795,None
214032,None
216111,None
217804,None
211274,None
213868,None
212871,None
204479,None
215145,None
215016,None
215584,None
214504,None
213049,None
211316,None
212393,None
209563,None
212024,None
209470,Rain
213968,None
209363,None
209662,None
214990,Fog
212989,None
212390,None
215165,None
209657,None
208719,None
207613,None
215785,None
212196,None
212646,None
211426,None
217371,None
216713,None
210063,None
204906,None
211122,None
210920,None
214146,None
215902,None
208589,None
214094,None
214791,None
217031,None
211259,None
215367,None
212183,None
209582,None
209539,Rain
213515,None
211679,None
211934,None
211755,None
211753,None
213322,Fog
213322,Rain
215859,None
209365,None
212898,None
211545,None
213172,None
217111,None
214729,None
215121,None
214728,None
214902,None
213192,None
215372,None
212674,None
210964,None
211455,None
217089,None
213252,None
217219,None
211667,None
211565,None
219324,None
211086,None
211614,None
208991,None
208703,None
208990,None
211665,None
216747,None
214535,None
215454,None
213661,None
215169,None
213331,None
210318,None
213001,None
215012,None
220313,None
212992,None
218757,None
215811,None
215324,Rain
215900,None
212768,None
213992,None
207341,None
209382,None
209247,None
211369,None
208277,None
214123,None
215059,None
215654,None
214125,None
205322,None
209952,None
214825,None
212026,None
204844,None
212961,None
208393,None
216150,None
212027,None
214568,None
208479,Rain
212363,None
208708,None
6108,None
208094,None
209474,None
211874,None
210954,None
213013,None
216327,None
214954,None
216768,None
215671,None
213014,None
219019,Snow
213833,None
207443,None
213283,None
214594,None
213650,None
213367,None
209483,None
213519,None
211287,None
217129,None
214304,None
214526,None
214045,None
213389,None
208185,None
209275,Rain
213603,None
207485,None
212769,None
214186,None
213610,None
6112,None
212210,None
214562,None
209156,None
213924,None
213925,Rain
213948,None
215203,None
212197,None
210354,None
207004,None
216075,None
214065,None
212388,None
210486,None
211654,None
214843,None
217867,None
213757,None
217392,None
216232,None
216177,Rain
209167,None
216565,Rain
212615,None
209413,Rain
211244,Rain
204888,None
206983,None
216495,None
211159,None
6117,None
6116,None
214730,Rain
213897,None
217678,None
209323,None
207559,None
270080,None
210909,None
212789,None
212995,None
217268,None
209556,None
211677,None
214852,None
216959,None
211967,None
216372,None
213060,None
7814,None
212136,None
212062,None
211756,None
207694,None
208772,None
216859,None
210489,None
214891,None
214355,None
213941,None
217370,None
212812,None
208677,None
212542,None
212383,None
205663,None
209822,None
215201,None
217213,None
210241,None
211459,None
216766,None
213005,None
214119,None
213502,None
212077,None
211382,None
212431,None
213304,None
215414,None
217290,None
215683,None
216363,None
215799,None
210944,None
211344,None
212398,None
211715,None
213133,None
212928,None
210001,None
214575,None
215583,None
217989,None
215400,None
210283,None
215291,None
210173,None
214160,None
212917,None
211505,None
211737,None
213105,None
215224,None
214822,None
211862,None
215104,None
217485,Rain
211051,None
217478,None
213258,None
215574,None
211857,Fog
270082,None
213057,None
213340,None
215966,None
212638,None
214509,None
218122,None
209982,None
213067,None
210893,None
216313,None
213552,None
212842,None
210473,None
214753,None
213506,None
210804,Rain
215419,None
212716,None
215513,None
214931,None
216862,None
213488,None
216456,None
215693,None
212128,None
213384,None
210117,None
215163,None
216830,Fog
216830,Rain
211052,None
218740,None
213812,None
210784,None
211685,None
211578,None
218105,None
215467,None
213296,None
211822,None
217042,None
216186,None
5803,None
215540,None
215249,None
211923,None
212915,None
213976,None
212916,None
212003,None
217297,None
214917,None
216445,None
211881,None
213961,None
213972,None
207996,None
213940,None
215850,None
211271,None
209612,None
212177,None
205504,None
209184,None
212175,None
209920,None
211878,None
211325,None
213293,None
215641,None
216422,None
217007,None
212168,None
215986,None
217008,None
214074,None
216206,None
215242,None
217203,None
216606,None
6909,None
212710,None
213365,None
211343,None
211864,None
218839,None
218067,Fog
211465,None
219810,Rain
213330,None
213583,None
217779,None
212320,None
215744,None
204393,None
211197,None
211988,None
211401,None
214597,None
213023,None
212596,None
209776,None
6910,None
211531,None
214848,Rain
214807,None
213985,None
216110,None
209158,None
214849,None
217232,None
214041,None
221998,None
211526,None
211154,None
217698,None
213585,None
211998,None
214608,None
211010,None
211298,None
211858,Rain
213750,None
211770,None
215240,None
210715,None
214086,None
213289,None
215030,Rain
218329,None
211743,None
216668,None
214341,None
215202,None
214451,None
213228,None
212490,None
214059,None
215047,None
217401,None
211795,None
212162,None
212234,None
220807,None
213840,None
215292,Fog
213571,None
209764,None
209670,None
209859,None
215323,None
212025,Rain
213046,None
207324,None
214401,None
218087,None
213592,None
214782,None
209485,None
214889,None
217673,None
214650,None
214649,None
209155,None
215352,None
214674,None
211615,None
215006,None
216454,None
214493,None
215211,None
217782,None
215227,None
213414,None
218074,None
211980,None
215251,None
215252,None
215554,None
213606,None
218350,None
214289,None
214398,None
218349,None
214340,None
215998,None
215722,None
212767,None
215802,None
214111,None
214724,None
4076,None
208696,None
217202,None
216199,None
211001,None
216818,None
219330,None
213880,None
210071,None
213381,None
215906,Fog
224112,None
216321,None
215698,None
213865,None
6918,None
214366,None
215568,None
213984,None
219351,None
219914,None
216304,None
219289,None
214851,None
215662,None
215542,None
215286,None
214877,None
216608,None
215019,None
7842,None
215775,None
213695,None
215849,None
218147,None
208491,None
212946,None
214672,None
212480,None
216695,None
210383,None
215798,None
215173,None
211554,None
215058,None
209847,None
213586,None
216779,None
212572,None
218120,None
215530,None
216913,None
216635,None
216197,None
216118,None
216845,None
213421,Rain
216449,None
214499,None
214670,None
214484,None
215854,None
215063,None
215236,Rain
214764,None
218704,None
214271,None
214460,Rain
214819,None
213720,None
213292,Rain
210910,None
216226,None
214405,None
210504,None
217945,None
211223,None
215805,None
221000,None
213679,None
215266,None
212507,None
4177,None
216753,None
214162,None
212292,None
212489,None
214439,None
214377,None
209417,None
217396,None
206199,None
215834,None
216825,None
212623,None
217273,None
216455,None
211514,None
211204,Fog
211150,None
212624,None
214399,None
217751,None
214813,None
210630,None
213906,None
217020,None
210776,None
210837,None
210748,None
214014,None
213025,None
210493,None
210921,None
218068,None
204480,None
214070,None
209360,None
210008,None
216413,None
212399,None
215733,None
215967,None
213145,Rain
216146,None
216905,None
216461,None
213637,None
214126,None
217071,None
215133,None
218782,None
214137,None
216791,None
219150,None
220037,None
213797,None
212499,None
215735,None
219395,None
212387,None
215702,None
221773,None
215307,None
217745,None
219523,None
219505,None
213137,None
215539,None
235882,None
211260,None
214682,None
215816,None
219772,None
214681,None
214863,None
216042,None
210849,None
215924,None
217721,None
214982,None
215525,None
217620,None
214972,None
215958,None
217365,None
218046,None
223810,None
218781,Fog
219811,None
219789,None
219630,None
216581,None
216109,None
218143,None
213231,None
216174,None
216227,None
219503,None
215487,None
217014,None
215930,None
214606,None
219592,None
218472,None
219115,None
220914,None
5343,None
218141,None
218786,None
218546,None
212087,None
215765,None
213328,None
216251,None
215759,None
214040,None
213795,None
212113,None
214697,None
214280,None
218462,None
212498,None
216221,None
216740,None
213497,None
215290,None
216187,None
213307,None
219519,None
217404,None
215415,None
215361,None
219299,None
213839,None
214450,None
213282,None
212612,None
221766,None
221252,Rain
218678,None
215209,None
217871,None
219461,None
213164,None
210548,None
215865,None
211419,None
215093,None
220448,None
217998,None
215138,None
214544,None
209467,None
216658,None
216636,None
214741,None
215993,None
218267,None
214417,None
215002,None
217076,None
214838,None
216421,None
217593,None
256895,None
214359,None
215810,None
213938,None
215298,None
221625,None
217652,None
213110,None
222820,None
217486,None
214112,None
215588,None
216774,None
208544,None
218735,None
219078,None
218733,None
211520,None
220936,None
221907,None
219006,None
218056,None
217667,None
217078,None
217903,None
217142,None
212774,None
213478,None
217487,None
209584,None
217217,None
214207,None
218657,None
215873,None
212220,None
213052,None
218906,None
212280,None
218604,None
214362,None
219452,None
213383,None
214991,None
213549,None
212297,None
215673,None
214505,None
213544,None
211373,None
219010,Rain
217563,None
215365,None
212448,None
216960,None
218140,None
216366,None
211230,None
215486,None
213828,None
215124,None
219801,None
6993,None
214498,None
210564,None
214180,None
211203,None
212084,None
218985,None
214387,None
215293,None
214357,None
213617,None
212455,None
218633,None
221655,None
210821,None
212056,None
209608,None
211886,None
218596,None
209762,None
216388,None
213590,None
214441,None
213752,None
213511,None
210555,None
215412,None
215600,None
219080,None
214348,None
215856,None
214420,None
212190,None
214688,None
218247,None
218770,None
212541,None
217519,None
215842,None
219240,None
216536,None
217584,None
210151,None
218289,None
217260,None
212940,None
216982,None
213979,None
217813,None
217360,None
218543,None
213762,None
220055,None
219435,Fog
219434,Fog
219434,Rain
217294,None
221040,None
218442,None
208673,None
215277,None
216014,None
211707,Fog
211707,Rain
216183,None
215965,None
217210,None
210353,None
217736,None
212626,None
213534,None
215951,None
215626,None
215384,None
214720,None
213624,None
216620,None
219941,None
217661,None
215686,None
219167,None
213524,None
213163,None
219737,None
215028,None
216839,None
217675,None
218076,Rain
219014,None
218392,None
217703,None
218820,None
218881,None
212820,None
216306,None
217400,None
215301,None
217505,None
214374,None
216904,Fog
217781,None
214821,None
217191,None
217864,None
211069,None
213072,None
220205,None
213071,None
214291,None
217342,None
216804,None
220108,None
216814,None
216866,None
216805,None
221698,None
7488,None
212237,Rain
216314,None
216694,None
210600,None
216079,None
211823,None
217218,None
218685,None
217778,Fog
213086,None
216265,Rain
217343,Fog
217343,Rain
215940,Fog
219731,None
213911,None
216099,None
217114,None
214225,None
218411,None
218096,None
218443,None
220938,None
217431,None
215449,None
215020,None
219913,None
217125,None
216380,None
217746,Fog
214031,None
210158,None
216992,None
216452,None
216507,None
212018,None
216771,None
213563,None
217161,None
215704,None
220452,Rain
211139,None
216508,None
220088,None
212163,None
213109,None
212164,None
221113,Fog
221113,Rain
216114,None
5732,None
214799,None
216316,None
215344,None
210732,None
217562,None
213759,None
216590,None
218920,None
220366,None
219633,None
218960,None
213463,None
219765,None
217868,None
217722,Rain
213053,None
222338,None
213277,None
217513,None
217873,None
216166,None
216883,None
216308,None
6979,None
6978,None
216604,Fog
218910,None
218164,None
220585,None
219975,None
215037,None
216537,None
214197,Rain
216618,None
214406,None
3019,None
7056,None
213397,None
217943,None
215565,None
216305,None
214091,Rain
215001,None
216324,None
216735,None
218395,None
212076,None
220038,None
208097,None
215477,None
214302,None
215808,None
216549,None
212985,None
218030,None
213213,Fog
214806,None
217599,None
214282,None
213959,None
215727,Rain
214792,None
217390,None
217506,None
214080,None
218562,None
216101,None
220799,None
219590,None
217757,None
219144,None
218255,None
215469,None
216816,Rain
216036,None
216220,None
217372,None
216165,None
214293,None
213168,None
212563,Rain
214436,Fog
211319,None
215552,None
222920,None
6230,None
6882,None
216352,Rain
215984,None
219589,None
213323,None
219278,None
222507,None
215099,None
216483,None
212993,None
213467,None
218148,None
219075,None
215428,None
220252,None
216919,None
219564,None
218241,None
221929,None
219325,None
215665,Rain
216137,None
212888,None
216286,None
215456,None
219695,None
209528,None
215393,None
6883,None
216460,None
217606,None
219018,None
218568,Rain
217416,None
222806,None
218089,None
212963,None
213391,None
214300,None
219605,None
215997,None
219170,None
217434,None
221377,None
221399,None
219212,None
219860,None
221452,None
216852,None
213017,None
216823,None
217141,None
212637,None
215402,None
221981,None
213616,None
215453,None
217452,Fog
212633,None
217800,None
214601,None
218611,Snow
218708,None
219749,None
215589,None
215824,None
217552,Fog
216228,None
221130,None
215791,None
218560,None
216179,None
217590,None
214613,None
214907,None
216716,None
216574,None
217841,None
213170,None
220316,None
216152,None
215499,None
217030,None
216746,None
218253,None
216049,None
213900,None
212258,None
219742,None
214862,Rain
212016,None
217151,None
220552,None
216443,Rain
6147,None
220893,None
218450,None
213334,None
221905,None
216102,None
211425,Rain
220425,None
218475,None
215653,None
215945,None
217608,None
217092,None
218917,None
213831,None
214732,Rain
217066,Rain
217616,Rain
216406,Fog
212468,None
220015,None
218557,None
223251,None
212259,None
220478,None
219149,None
213923,None
222362,None
221924,None
214921,None
217664,None
218731,None
216896,None
222321,None
216125,None
221021,None
211333,None
216994,None
216126,None
220739,None
221071,None
224629,None
224630,None
217886,None
218294,None
219287,None
218510,None
221278,None
214459,None
220595,None
215170,None
218192,None
218385,None
221648,None
221644,None
218872,None
219507,None
221885,None
217604,Fog
218211,None
220046,None
220256,None
216369,None
217814,None
216864,None
212581,Rain
221587,None
218524,None
220386,Rain
215167,None
221179,None
216631,None
211106,None
211198,None
221518,None
213218,None
221402,None
217763,Rain
216302,None
218208,None
219526,None
216383,None
219527,None
214429,Rain
216345,None
221358,None
218315,None
222666,None
218987,None
218042,None
222293,None
216622,None
219405,None
219740,Rain
216748,None
217798,None
221714,None
215944,None
223763,Snow
213902,None
215659,None
218699,None
220014,None
214635,None
214082,None
212826,None
217874,None
216817,None
219151,None
219348,Fog
209623,None
218732,None
215942,Fog
217955,Snow
220453,None
224003,Fog
224003,Rain
221020,Rain
218207,Fog
219116,None
220733,None
216887,None
219492,None
219779,None
221386,None
220550,None
219906,None
221340,None
217226,None
214277,None
220684,None
217164,None
218848,Fog
215741,None
220436,None
215407,None
216398,None
219688,None
215043,None
216928,None
218467,None
218468,None
216880,Fog
216880,Rain
218826,None
219234,None
220556,Rain
218320,None
225936,Snow
212577,None
214223,None
220451,Rain
215300,None
219418,None
216198,None
221544,None
212519,None
220762,None
220100,Rain
221042,None
214966,None
217172,None
217680,Rain
217358,Fog
215505,None
216033,None
219393,None
219321,None
223893,None
223894,None
215712,None
222355,None
220525,None
215536,None
215482,None
220563,Rain
219551,None
214379,Fog
214379,Rain
214379,Snow
216208,None
217752,None
219784,None
217688,None
217900,None
217958,None
219813,Rain
213462,None
222272,None
218580,None
218210,None
214292,None
217230,Rain
216347,None
218993,None
221374,Rain
221992,None
221504,None
219224,None
220375,None
215707,None
221514,None
223762,None
216666,None
216485,None
219896,None
219057,None
222225,None
221674,None
217490,None
220023,None
220555,None
218157,None
222333,None
217450,None
217700,None
217691,None
219017,None
218261,None
216709,None
218860,None
218876,None
218723,None
219752,None
220128,None
213791,None
215687,None
218989,None
217341,None
219942,None
220918,None
218051,None
219852,None
219223,None
220075,None
218593,None
218594,None
216558,None
221353,None
217716,None
221638,None
222248,None
220074,None
221764,None
223174,None
219691,None
217670,None
221061,None
227058,None
224327,None
222634,None
220755,None
220602,None
217669,None
221158,None
220929,None
219969,None
220881,None
218965,None
218807,None
218106,None
216489,None
215088,None
217821,None
225285,None
216048,None
215532,None
220548,None
220549,None
222516,Fog
222516,Rain
215067,None
218853,None
219546,None
215346,None
215680,None
215082,None
223828,None
218389,None
218217,None
219358,None
218364,None
211317,Rain
218711,None
217668,None
215153,None
218014,None
218712,None
216274,None
220524,None
220885,None
219982,None
220725,None
215193,None
224766,None
223231,None
216940,Rain
218362,None
222640,None
220818,None
216472,None
220593,None
218138,None
217209,None
223785,None
216675,None
217697,None
219619,None
222576,None
219958,None
218368,None
217646,None
220822,None
220825,None
223567,None
217247,None
217713,None
217572,None
220546,None
217711,None
215501,None
220185,None
218999,Rain
217712,None
217565,Fog
221707,None
219138,None
217861,None
218102,None
217557,None
221398,None
219812,None
223295,None
218110,None
219517,None
218856,None
217070,None
216512,None
222281,None
220186,Rain
221545,None
217474,None
222342,Fog
220626,None
217719,None
221223,None
218668,Rain
215874,None
224302,None
218399,None
218186,None
222282,None
219225,None
214884,None
222007,None
218055,None
221889,None
225312,None
218652,None
218651,None
215912,None
212413,None
221352,None
218599,None
224018,None
223243,Fog
218319,None
217252,None
219024,None
217920,Fog
220410,None
218818,None
223500,None
223398,None
219586,Fog
221070,None
215827,None
217642,None
217357,None
218327,None
220471,None
213909,None
220333,None
220606,None
223778,Rain
215996,None
218981,None
220460,None
218949,None
217948,None
223561,None
219579,None
223887,None
217702,None
219189,None
221565,None
219610,None
216626,None
219397,None
217145,None
220865,Rain
218505,None
222586,None
221847,Rain
220566,None
220042,None
218265,Rain
217169,None
224129,None
218851,None
218271,None
223365,None
218509,Fog
219554,None
218227,None
220696,None
222759,None
217464,None
217693,None
234340,None
219597,None
222709,None
219175,Rain
222706,None
222707,None
219365,None
220977,None
220623,Rain
220604,None
221688,None
219889,None
220101,None
221395,None
216901,None
220268,None
222174,None
217469,None
221984,None
218034,None
219531,None
225684,None
220005,None
220293,None
223788,None
221713,None
222474,None
216338,Rain
219237,Rain
217444,None
223417,Fog
220521,Rain
218234,Fog
218234,Rain
218239,Rain
221796,None
223021,None
223113,None
222837,None
219067,None
223062,None
219699,None
220312,None
219952,None
220992,None
217439,None
215619,None
218764,Fog
224362,None
218194,None
220148,None
219053,None
218151,None
221897,None
221900,None
221909,None
219553,None
223883,None
217229,None
222350,None
218549,None
217956,None
221820,Rain
221597,None
223742,None
219304,None
220705,None
219030,None
221932,None
216158,None
215819,None
216342,None
216357,None
218617,None
218506,Rain
223100,None
213718,None
219755,None
219611,None
217860,None
219273,None
225683,None
215977,None
222699,None
213333,None
218464,None
217225,Rain
222581,None
222594,None
224361,None
217068,None
223252,None
217334,None
220937,None
212997,None
218412,None
220925,None
215563,None
218134,None
219747,None
221221,None
223302,None
219790,None
223418,None
222781,None
220352,None
220768,None
220557,None
220147,None
219716,None
219026,None
219538,None
221096,None
215014,None
220569,None
221132,None
219625,None
219102,None
227745,None
223559,None
221744,None
222804,None
227744,None
220960,None
215814,None
218221,None
219249,None
222159,None
217267,None
219558,None
214899,None
212380,None
216469,None
212562,None
219180,None
221978,None
219984,None
220021,None
217840,None
220479,None
216223,None
219802,None
218457,None
216222,None
217049,None
220896,None
212913,None
221973,None
221547,None
221469,None
216511,None
220058,None
219826,None
222767,None
219960,None
222796,None
219961,Fog
215069,None
221418,None
223292,None
215364,None
221954,None
220972,None
225040,None
225663,None
225976,None
219639,None
214831,None
221328,None
215858,None
221327,None
216600,None
221119,None
220335,None
218166,None
217897,None
219685,None
221519,None
218185,None
221423,None
222629,None
219402,None
218586,None
222546,None
220812,None
222956,None
220864,None
217282,Rain
216025,None
219081,None
218302,None
221364,None
224075,None
220661,None
220709,None
223066,None
219194,Rain
221862,None
221700,None
219681,None
223813,None
222367,None
219003,None
223017,None
224783,None
219898,None
223403,None
219722,None
222133,None
221921,None
217305,None
223666,None
221908,None
223919,None
220756,None
212677,None
226184,None
220495,None
222924,None
221146,None
222747,None
220362,None
217601,None
219853,None
223268,None
221767,None
217303,None
224028,Rain
224027,Rain
218285,None
225279,None
220943,None
217554,None
221759,None
224748,None
220416,None
218284,None
212097,None
219055,None
219659,None
222000,None
223205,None
218314,None
222345,None
216662,None
217882,None
217491,None
221675,None
217414,None
221997,None
219119,None
214546,None
223293,None
216374,None
221157,None
216051,None
219791,None
215703,None
224876,None
221824,None
219622,None
220916,None
217910,None
219297,None
223032,None
219038,None
221821,None
221120,Rain
219336,None
216708,None
221822,None
216783,None
219847,None
217685,Fog
214761,None
219370,None
217095,Rain
223677,None
223826,None
220419,None
221890,None
217455,None
217456,None
219508,None
220026,None
223048,None
223317,None
221826,Rain
216903,None
225480,None
220069,None
222630,None
221947,None
221948,None
221487,None
224056,None
214589,None
220492,Fog
223006,None
221379,None
220211,None
217932,None
222329,None
221455,None
220292,None
221314,None
223673,Fog
220068,None
216812,None
222566,None
216784,None
226105,None
218426,None
223841,None
219294,None
223904,None
219235,None
222481,None
223983,None
222434,Fog
222713,None
221464,None
223925,None
227899,None
223003,None
215139,Fog
223609,None
215559,None
224842,None
223617,None
221873,None
223136,None
219179,None
216184,None
219178,None
221415,Rain
224000,None
225018,None
222232,None
216355,None
225439,None
225008,None
222180,None
227792,None
221331,None
223674,None
222006,None
219425,None
225408,None
226189,None
222394,None
221003,None
222519,None
217299,None
223945,None
222147,None
224191,None
226511,None
222979,None
225209,None
224190,None
222473,None
225210,None
215385,Rain
219547,None
220297,None
222619,None
222672,None
217986,None
218664,None
224445,None
224157,None
220527,None
218116,None
224965,Fog
222171,None
220690,None
222332,None
221557,None
224682,Fog
216612,None
216159,None
217236,None
216939,None
222702,None
226962,None
219208,None
220407,None
221702,Rain
222031,None
222392,None
218427,None
220978,None
226695,None
218123,None
223307,None
219127,None
222791,None
218187,None
220534,None
216875,None
220530,None
217935,None
222817,None
218028,None
220629,None
222850,None
223400,None
221200,None
226831,None
221635,None
223447,None
220119,None
222610,None
220261,None
221454,None
220581,None
224919,None
223637,None
221392,None
221015,None
223083,None
219907,None
222351,None
220138,None
217253,None
223382,None
221027,None
218219,None
225871,None
222389,None
220888,None
226401,None
216269,None
219437,None
221681,None
218273,None
218274,Rain
221017,None
214911,None
217422,None
224452,None
224649,Rain
220080,None
222510,None
225211,None
233305,Rain
222729,None
218801,None
222611,None
220052,None
219936,None
220134,Rain
218369,None
217622,None
222690,None
225626,None
226721,None
220529,Fog
223510,None
216441,None
221880,None
219423,None
220852,None
218816,None
222593,None
218554,None
223920,None
224723,None
225046,None
226761,None
221298,None
220135,None
221266,None
220900,None
225194,None
224026,None
219322,Fog
217734,None
223462,None
225162,None
217936,None
221463,None
221586,None
